EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
0.457,5.873,-2.788,6.198,-5.681,-16.624,2.060,-10.374,0.000
0.997,6.698,-3.335,5.067,-6.803,-19.887,-0.130,-10.873,0.000
2.354,7.352,-3.822,3.297,-6.938,-22.261,-1.855,-10.994,0.000
4.229,7.726,-4.201,1.127,-6.242,-23.515,-2.791,-10.631,0.000
6.092,7.839,-4.476,-0.928,-5.031,-23.648,-2.837,-9.755,0.000
7.433,7.796,-4.621,-2.226,-3.632,-22.788,-2.089,-8.414,0.000
7.997,7.691,-4.509,-2.250,-2.297,-21.122,-0.768,-6.696,0.000
7.890,7.517,-3.908,-0.830,-1.187,-18.859,0.874,-4.685,0.000
7.500,7.152,-2.558,1.733,-0.400,-16.245,2.642,-2.436,0.000
7.300,6.414,-0.287,4.696,0.012,-13.548,4.438,0.020,0.000
7.646,5.171,2.883,7.063,0.056,-11.031,6.236,2.640,0.000
8.632,3.464,6.650,7.932,-0.150,-8.922,7.964,5.292,0.000
10.054,1.592,10.416,6.835,-0.368,-7.411,9.371,7.689,0.000
11.498,0.065,13.409,3.924,-0.276,-6.630,9.999,9.380,0.000
12.491,-0.595,14.970,-0.069,0.436,-6.628,9.269,9.818,0.000
12.661,-0.107,14.870,-4.088,1.937,-7.357,6.639,8.489,0.000
11.817,1.413,13.435,-7.106,4.142,-8.692,1.809,5.097,0.000
9.974,3.485,11.409,-8.446,6.646,-10.386,-4.989,-0.162,0.000
7.343,5.467,9.637,-7.960,8.768,-11.992,-12.752,-6.401,0.000
4.307,6.822,8.729,-6.008,9.759,-12.838,-19.780,-12.118,0.000
1.345,7.332,8.846,-3.276,9.091,-12.208,-24.196,-15.660,0.000
-1.098,7.168,9.676,-0.521,6.687,-9.654,-24.665,-15.861,0.000
-2.749,6.779,10.606,1.659,2.971,-5.256,-20.941,-12.516,0.000
-3.579,6.641,11.042,2.969,-1.258,0.318,-13.993,-6.512,0.000
-3.779,7.011,10.702,3.443,-5.059,5.985,-5.690,0.460,0.000
-3.678,7.835,9.724,3.380,-7.626,10.595,1.859,6.503,0.000
-3.625,8.841,8.561,3.185,-8.531,13.360,7.055,10.222,0.000
-3.878,9.737,7.735,3.158,-7.845,14.140,9.355,11.233,0.000
-4.520,10.358,7.606,3.352,-6.087,13.469,9.323,10.190,0.000
-5.450,10.664,8.228,3.578,-4.028,12.269,8.160,8.318,0.000
-6.470,10.647,9.323,3.550,-2.446,11.414,6.978,6.708,0.000
-7.390,10.233,10.406,3.047,-1.912,11.358,6.276,5.810,0.000
-8.081,9.303,11.046,2.017,-2.634,11.988,5.883,5.391,0.000
-8.457,7.823,11.132,0.635,-4.410,12.722,5.305,4.899,0.000
-8.447,5.978,10.943,-0.718,-6.699,12.812,4.170,3.907,0.000
-8.013,4.198,10.928,-1.570,-8.811,11.705,2.514,2.395,0.000
-7.189,2.999,11.359,-1.559,-10.175,9.304,0.806,0.752,0.000
-6.122,2.726,12.128,-0.596,-10.559,6.009,-0.299,-0.467,0.000
-5.081,3.352,12.816,1.100,-10.149,2.524,-0.353,-0.895,0.000
-4.404,4.481,12.942,3.082,-9.451,-0.420,0.602,-0.570,0.000
-4.387,5.552,12.221,4.816,-9.075,-2.297,2.077,0.138,0.000
-5.137,6.077,10.725,5.817,-9.489,-2.941,3.433,0.800,0.000
-6.488,5.814,8.874,5.763,-10.817,-2.597,4.177,1.157,0.000
-8.037,4.804,7.236,4.573,-12.767,-1.857,4.100,1.172,0.000
-9.293,3.312,6.248,2.423,-14.739,-1.406,3.312,0.978,0.000
-9.850,1.696,6.013,-0.300,-16.082,-1.706,2.242,0.829,0.000
-9.535,0.262,6.302,-3.086,-16.352,-2.782,1.501,1.008,0.000
-8.458,-0.845,6.709,-5.415,-15.456,-4.276,1.585,1.665,0.000
-6.963,-1.648,6.825,-6.881,-13.647,-5.670,2.567,2.677,0.000
-5.480,-2.266,6.353,-7.292,-11.399,-6.525,4.046,3.692,0.000
-4.359,-2.810,5.187,-6.733,-9.236,-6.624,5.377,4.332,0.000
-3.766,-3.333,3.454,-5.538,-7.557,-6.017,5.996,4.386,0.000
-3.669,-3.850,1.470,-4.162,-6.519,-4.976,5.635,3.862,0.000
-3.901,-4.389,-0.379,-3.002,-6.035,-3.847,4.376,2.940,0.000
-4.245,-5.006,-1.781,-2.236,-5.853,-2.871,2.622,1.923,0.000
-4.493,-5.749,-2.567,-1.762,-5.650,-2.084,0.972,1.175,0.000
-4.471,-6.609,-2.721,-1.276,-5.124,-1.372,0.005,1.005,0.000
-4.059,-7.539,-2.372,-0.477,-4.084,-0.600,0.032,1.503,0.000
-3.210,-8.504,-1.766,0.727,-2.515,0.295,0.985,2.461,0.000
-1.974,-9.535,-1.218,2.139,-0.588,1.280,2.473,3.471,0.000
-0.498,-10.732,-0.986,3.366,1.399,2.243,3.976,4.114,0.000
0.997,-12.228,-1.155,3.993,3.116,3.045,5.022,4.139,0.000
2.269,-14.104,-1.616,3.774,4.302,3.587,5.322,3.520,0.000
3.117,-16.302,-2.160,2.725,4.843,3.871,4.832,2.431,0.000
3.456,-18.574,-2.600,1.113,4.825,3.984,3.760,1.165,0.000
3.390,-20.541,-2.851,-0.665,4.515,4.064,2.472,0.012,0.000
3.218,-21.861,-2.948,-2.243,4.261,4.271,1.335,-0.850,0.000
3.323,-22.385,-3.017,-3.398,4.355,4.782,0.575,-1.415,0.000
3.991,-22.222,-3.207,-4.103,4.939,5.727,0.220,-1.821,0.000
5.241,-21.649,-3.610,-4.505,5.963,7.077,0.103,-2.248,0.000
6.794,-20.951,-4.203,-4.859,7.237,8.572,-0.076,-2.835,0.000
8.217,-20.276,-4.882,-5.410,8.513,9.804,-0.645,-3.628,0.000
9.162,-19.592,-5.546,-6.281,9.588,10.420,-1.810,-4.568,0.000
9.563,-18.738,-6.167,-7.411,10.381,10.289,-3.543,-5.499,0.000
9.661,-17.531,-6.776,-8.604,10.943,9.547,-5.579,-6.230,0.000
9.856,-15.850,-7.403,-9.617,11.406,8.502,-7.523,-6.597,0.000
10.485,-13.687,-8.012,-10.242,11.906,7.490,-8.998,-6.516,0.000
11.625,-11.153,-8.500,-10.356,12.508,6.740,-9.778,-5.994,0.000
13.018,-8.484,-8.770,-9.963,13.157,6.295,-9.877,-5.116,0.000
14.185,-5.986,-8.803,-9.196,13.681,6.016,-9.549,-4.045,0.000
14.704,-3.932,-8.692,-8.283,13.870,5.687,-9.177,-2.979,0.000
14.477,-2.442,-8.582,-7.442,13.577,5.161,-9.068,-2.086,0.000
13.817,-1.431,-8.566,-6.787,12.801,4.462,-9.304,-1.432,0.000
13.265,-0.690,-8.624,-6.296,11.700,3.774,-9.714,-0.966,0.000
13.277,-0.033,-8.633,-5.844,10.532,3.336,-9.980,-0.568,0.000
13.972,0.579,-8.440,-5.274,9.572,3.303,-9.804,-0.131,0.000
15.064,1.022,-7.931,-4.480,8.993,3.626,-9.062,0.357,0.000
15.997,1.073,-7.082,-3.492,8.780,4.006,-7.875,0.768,0.000
16.209,0.520,-5.960,-2.496,8.730,3.993,-6.561,0.866,0.000
15.408,-0.731,-4.713,-1.743,8.568,3.212,-5.462,0.417,0.000
13.717,-2.566,-3.545,-1.383,8.115,1.598,-4.746,-0.679,0.000
11.578,-4.663,-2.664,-1.362,7.397,-0.528,-4.331,-2.307,0.000
9.504,-6.598,-2.210,-1.460,6.599,-2.585,-3.936,-4.176,0.000
7.830,-8.002,-2.191,-1.452,5.905,-3.968,-3.232,-5.936,0.000
6.613,-8.681,-2.465,-1.247,5.368,-4.292,-2.003,-7.317,0.000
5.678,-8.654,-2.797,-0.908,4.909,-3.539,-0.265,-8.224,0.000
4.747,-8.102,-2.949,-0.577,4.428,-2.070,1.695,-8.736,0.000
3.577,-7.283,-2.764,-0.352,3.935,-0.468,3.428,-9.011,0.000
2.063,-6.438,-2.216,-0.220,3.589,0.721,4.526,-9.171,0.000
0.281,-5.744,-1.415,-0.085,3.613,1.212,4.793,-9.243,0.000
-1.577,-5.311,-0.585,0.144,4.139,1.039,4.283,-9.188,0.000
-3.327,-5.212,-0.008,0.463,5.061,0.464,3.209,-8.969,0.000
-4.899,-5.504,0.059,0.757,5.989,-0.181,1.810,-8.599,0.000
-6.318,-6.200,-0.525,0.876,6.402,-0.628,0.264,-8.141,0.000
-7.592,-7.189,-1.687,0.737,5.918,-0.728,-1.320,-7.663,0.000
-8.620,-8.180,-3.106,0.375,4.550,-0.461,-2.870,-7.203,0.000
-9.202,-8.755,-4.276,-0.072,2.748,0.104,-4.290,-6.735,0.000
-9.153,-8.530,-4.683,-0.428,1.195,0.866,-5.428,-6.160,0.000
-8.414,-7.341,-4.027,-0.563,0.447,1.732,-6.076,-5.328,0.000
-7.107,-5.357,-2.350,-0.457,0.646,2.621,-6.049,-4.104,0.000
-5.515,-3.043,-0.013,-0.221,1.463,3.429,-5.316,-2.469,0.000
-4.002,-0.967,2.472,-0.041,2.309,4.032,-4.068,-0.569,0.000
-2.872,0.440,4.649,-0.084,2.668,4.326,-2.668,1.321,0.000
-2.248,1.061,6.240,-0.423,2.312,4.281,-1.512,2.903,0.000
-2.041,1.077,7.153,-1.039,1.293,3.939,-0.908,3.941,0.000
-2.039,0.813,7.409,-1.886,-0.226,3.366,-1.000,4.312,0.000
-2.018,0.553,7.096,-2.943,-2.120,2.639,-1.723,4.026,0.000
-1.802,0.438,6.360,-4.219,-4.308,1.848,-2.793,3.231,0.000
-1.270,0.479,5.418,-5.705,-6.671,1.100,-3.785,2.185,0.000
-0.377,0.626,4.543,-7.299,-9.000,0.449,-4.321,1.170,0.000
0.806,0.853,3.994,-8.768,-11.042,-0.179,-4.272,0.380,0.000
2.077,1.186,3.916,-9.792,-12.603,-0.995,-3.822,-0.132,0.000
3.127,1.672,4.258,-10.097,-13.603,-2.230,-3.357,-0.432,0.000
3.624,2.318,4.793,-9.587,-14.051,-3.990,-3.259,-0.638,0.000
3.316,3.049,5.205,-8.416,-13.992,-6.146,-3.721,-0.854,0.000
2.157,3.722,5.225,-6.934,-13.495,-8.324,-4.653,-1.146,0.000
0.406,4.193,4.722,-5.564,-12.686,-9.997,-5.706,-1.547,0.000
-1.406,4.409,3.740,-4.627,-11.713,-10.657,-6.413,-2.062,0.000
-2.657,4.461,2.477,-4.223,-10.684,-10.055,-6.420,-2.665,0.000
-2.907,4.535,1.195,-4.216,-9.603,-8.384,-5.693,-3.300,0.000
-2.114,4.784,0.097,-4.336,-8.393,-6.253,-4.558,-3.877,0.000
-0.650,5.229,-0.761,-4.332,-6.952,-4.427,-3.516,-4.278,0.000
0.889,5.754,-1.460,-4.072,-5.197,-3.456,-2.940,-4.360,0.000
1.971,6.203,-2.147,-3.555,-3.085,-3.418,-2.876,-4.002,0.000
2.356,6.478,-2.931,-2.854,-0.650,-3.935,-3.068,-3.186,0.000
2.169,6.565,-3.831,-2.043,1.936,-4.413,-3.173,-2.067,0.000
1.789,6.518,-4.771,-1.162,4.370,-4.364,-2.986,-0.952,0.000
1.635,6.428,-5.618,-0.194,6.319,-3.616,-2.536,-0.192,0.000
1.939,6.398,-6.218,0.926,7.569,-2.348,-2.039,-0.009,0.000
2.636,6.497,-6.426,2.276,8.123,-0.954,-1.744,-0.390,0.000
3.408,6.702,-6.155,3.886,8.159,0.159,-1.807,-1.079,0.000
3.830,6.848,-5.430,5.679,7.894,0.717,-2.266,-1.696,0.000
3.563,6.675,-4.412,7.480,7.456,0.601,-3.113,-1.914,0.000
2.509,5.948,-3.352,9.103,6.840,-0.187,-4.363,-1.614,0.000
0.885,4.606,-2.501,10.446,5.979,-1.570,-6.032,-0.941,0.000
-0.834,2.810,-2.009,11.539,4.845,-3.377,-8.035,-0.218,0.000
-2.113,0.900,-1.866,12.518,3.525,-5.314,-10.103,0.258,0.000
-2.569,-0.729,-1.880,13.562,2.234,-6.982,-11.781,0.426,0.000
-2.114,-1.770,-1.729,14.821,1.233,-7.962,-12.563,0.512,0.000
-0.982,-2.142,-1.098,16.316,0.702,-7.976,-12.118,0.883,0.000
0.326,-2.061,0.146,17.874,0.638,-7.041,-10.492,1.780,0.000
1.191,-1.987,1.847,19.147,0.854,-5.539,-8.175,3.138,0.000
1.101,-2.394,3.581,19.746,1.077,-4.093,-5.936,4.604,0.000
-0.101,-3.507,4.818,19.415,1.105,-3.285,-4.484,5.734,0.000
-2.117,-5.150,5.130,18.145,0.917,-3.349,-4.134,6.243,0.000
-4.324,-6.823,4.373,16.170,0.707,-4.050,-4.668,6.140,0.000
-6.066,-7.938,2.758,13.860,0.814,-4.832,-5.494,5.697,0.000
-6.924,-8.090,0.767,11.585,1.548,-5.142,-5.981,5.257,0.000
-6.847,-7.230,-1.052,9.600,2.994,-4.707,-5.774,5.028,0.000
-6.107,-5.691,-2.299,8.000,4.903,-3.637,-4.917,4.994,0.000
-5.150,-4.031,-2.857,6.765,6.769,-2.297,-3.739,4.996,0.000
-4.376,-2.755,-2.869,5.846,8.086,-1.042,-2.591,4.903,0.000
-3.964,-2.071,-2.614,5.245,8.613,0.021,-1.610,4.736,0.000
-3.834,-1.816,-2.354,5.015,8.478,1.105,-0.649,4.681,0.000
-3.774,-1.602,-2.256,5.154,8.036,2.553,0.579,4.998,0.000
-3.646,-1.059,-2.377,5.481,7.609,4.544,2.273,5.884,0.000
-3.500,-0.042,-2.709,5.625,7.278,6.884,4.367,7.362,0.000
-3.523,1.307,-3.216,5.165,6.897,9.055,6.532,9.208,0.000
-3.907,2.624,-3.856,3.859,6.276,10.475,8.319,10.985,0.000
-4.727,3.488,-4.560,1.796,5.396,10.822,9.392,12.201,0.000
-5.899,3.625,-5.220,-0.602,4.467,10.212,9.700,12.519,0.000
-7.218,3.051,-5.710,-2.748,3.788,9.129,9.484,11.881,0.000
-8.463,2.045,-5.964,-4.158,3.520,8.132,9.106,10.483,0.000
-9.493,0.986,-6.018,-4.692,3.546,7.559,8.824,8.631,0.000
-10.258,0.157,-5.985,-4.624,3.556,7.407,8.690,6.610,0.000
-10.722,-0.331,-5.965,-4.493,3.272,7.445,8.627,4.627,0.000
-10.772,-0.529,-5.963,-4.813,2.649,7.430,8.563,2.828,0.000
-10.224,-0.587,-5.859,-5.818,1.886,7.253,8.516,1.345,0.000
-8.940,-0.688,-5.426,-7.379,1.271,6.958,8.592,0.324,0.000
-6.970,-0.932,-4.396,-9.103,0.985,6.685,8.944,-0.071,0.000
-4.620,-1.226,-2.550,-10.542,0.974,6.593,9.737,0.308,0.000
-2.384,-1.281,0.172,-11.393,0.960,6.770,11.070,1.502,0.000
-0.767,-0.769,3.563,-11.599,0.552,7.135,12.860,3.314,0.000
-0.082,0.463,7.107,-11.326,-0.570,7.391,14.742,5.217,0.000
-0.309,2.300,10.055,-10.840,-2.475,7.085,16.116,6.439,0.000
-1.099,4.415,11.560,-10.345,-4.874,5.727,16.303,6.187,0.000
-1.932,6.418,10.847,-9.910,-7.173,2.896,14.721,3.892,0.000
-2.356,7.981,7.423,-9.511,-8.683,-1.674,11.057,-0.599,0.000
-2.164,8.930,1.361,-9.136,-8.917,-7.911,5.462,-6.890,0.000
-1.421,9.278,-6.462,-8.852,-7.785,-15.173,-1.286,-14.001,0.000
-0.341,9.193,-14.415,-8.752,-5.597,-22.172,-7.823,-20.534,0.000
0.854,8.921,-20.533,-8.818,-2.939,-27.265,-12.554,-25.058,0.000
2.017,8.700,-23.144,-8.827,-0.504,-28.989,-14.179,-26.532,0.000
3.052,8.705,-21.463,-8.395,1.065,-26.636,-12.168,-24.620,0.000
3.862,9.018,-15.944,-7.145,1.332,-20.611,-7.012,-19.798,0.000
4.312,9.603,-8.231,-4.924,0.194,-12.422,-0.149,-13.238,0.000
4.259,10.314,-0.639,-1.954,-2.092,-4.225,6.483,-6.463,0.000
3.617,10.967,4.689,1.158,-5.014,1.950,11.127,-0.870,0.000
2.410,11.457,6.562,3.581,-8.003,4.949,12.843,2.711,0.000
0.794,11.848,5.099,4.565,-10.613,4.864,11.791,4.214,0.000
-0.931,12.338,1.498,3.780,-12.602,2.847,9.037,4.239,0.000
-2.334,13.123,-2.618,1.481,-13.923,0.496,6.006,3.683,0.000
-2.970,14.259,-5.926,-1.589,-14.687,-0.846,3.885,3.333,0.000
-2.573,15.574,-7.840,-4.488,-15.097,-0.571,3.241,3.578,0.000
-1.215,16.676,-8.529,-6.393,-15.362,1.098,3.966,4.348,0.000
0.707,17.063,-8.598,-6.824,-15.609,3.391,5.500,5.238,0.000
2.641,16.352,-8.625,-5.751,-15.847,5.467,7.202,5.782,0.000
4.104,14.503,-8.780,-3.555,-16.010,6.850,8.682,5.749,0.000
4.840,11.890,-8.762,-0.875,-16.014,7.565,9.909,5.284,0.000
4.884,9.145,-8.089,1.618,-15.762,7.924,11.022,4.785,0.000
4.519,6.857,-6.488,3.427,-15.141,8.181,12.036,4.621,0.000
4.141,5.325,-4.081,4.342,-14.046,8.347,12.719,4.922,0.000
4.072,4.486,-1.301,4.429,-12.466,8.224,12.730,5.545,0.000
4.410,4.028,1.310,3.944,-10.573,7.539,11.848,6.191,0.000
5.002,3.606,3.294,3.241,-8.715,6.098,10.117,6.552,0.000
5.549,3.004,4.442,2.697,-7.285,3.954,7.867,6.469,0.000
5.766,2.185,4.875,2.623,-6.504,1.518,5.619,6.020,0.000
5.505,1.234,4.937,3.163,-6.266,-0.546,3.858,5.473,0.000
4.815,0.277,4.944,4.214,-6.169,-1.662,2.794,5.113,0.000
3.923,-0.557,4.994,5.447,-5.737,-1.647,2.255,5.056,0.000
3.162,-1.125,4.992,6.438,-4.680,-0.769,1.824,5.215,0.000
2.829,-1.283,4.818,6.879,-3.035,0.435,1.120,5.382,0.000
3.054,-0.949,4.455,6.784,-1.105,1.407,-0.008,5.352,0.000
3.744,-0.175,3.981,6.557,0.726,1.754,-1.442,4.998,0.000
4.652,0.844,3.524,6.794,2.178,1.385,-2.878,4.333,0.000
5.507,1.839,3.241,7.909,3.167,0.556,-3.934,3.537,0.000
6.114,2.572,3.297,9.835,3.786,-0.234,-4.273,2.891,0.000
6.390,2.920,3.767,12.052,4.199,-0.520,-3.764,2.640,0.000
6.347,2.922,4.551,13.910,4.528,-0.150,-2.587,2.849,0.000
6.055,2.767,5.381,14.999,4.778,0.613,-1.197,3.381,0.000
5.594,2.705,5.938,15.308,4.833,1.241,-0.123,3.988,0.000
5.016,2.907,5.976,15.122,4.506,1.201,0.270,4.432,0.000
4.353,3.340,5.391,14.773,3.645,0.188,-0.081,4.575,0.000
3.649,3.786,4.235,14.445,2.243,-1.736,-0.955,4.403,0.000
2.992,3.967,2.726,14.125,0.506,-4.149,-1.974,4.001,0.000
2.497,3.718,1.227,13.696,-1.204,-6.395,-2.752,3.509,0.000
2.257,3.059,0.145,13.069,-2.518,-7.834,-3.030,3.085,0.000
2.323,2.164,-0.214,12.244,-3.198,-8.084,-2.763,2.871,0.000
2.699,1.246,0.233,11.277,-3.182,-7.133,-2.129,2.985,0.000
3.324,0.456,1.305,10.218,-2.575,-5.301,-1.433,3.483,0.000
4.042,-0.168,2.614,9.073,-1.599,-3.120,-0.974,4.305,0.000
4.609,-0.678,3.677,7.806,-0.543,-1.175,-0.940,5.249,0.000
4.768,-1.153,4.076,6.351,0.317,0.066,-1.353,6.040,0.000
4.353,-1.653,3.611,4.652,0.811,0.409,-2.075,6.480,0.000
3.349,-2.207,2.371,2.716,0.919,-0.003,-2.846,6.577,0.000
1.904,-2.820,0.701,0.671,0.752,-0.780,-3.404,6.547,0.000
0.290,-3.472,-0.933,-1.236,0.487,-1.469,-3.621,6.685,0.000
-1.189,-4.134,-2.112,-2.745,0.312,-1.734,-3.584,7.201,0.000
-2.328,-4.797,-2.611,-3.734,0.364,-1.462,-3.542,8.101,0.000
-3.146,-5.517,-2.485,-4.312,0.670,-0.806,-3.776,9.152,0.000
-3.905,-6.393,-2.047,-4.775,1.099,-0.143,-4.481,9.963,0.000
-4.966,-7.486,-1.715,-5.438,1.384,0.083,-5.685,10.164,0.000
-6.546,-8.735,-1.807,-6.460,1.237,-0.392,-7.222,9.587,0.000
-8.528,-9.938,-2.378,-7.742,0.499,-1.475,-8.764,8.362,0.000
-10.467,-10.832,-3.183,-8.967,-0.751,-2.727,-9.920,6.866,0.000
-11.760,-11.198,-3.763,-9.723,-2.181,-3.552,-10.366,5.559,0.000
-11.908,-10.940,-3.607,-9.682,-3.306,-3.447,-9.929,4.800,0.000
-10.734,-10.121,-2.358,-8.731,-3.678,-2.184,-8.623,4.705,0.000
-8.478,-8.958,0.022,-7.021,-3.098,0.104,-6.606,5.099,0.000
-5.707,-7.756,3.216,-4.896,-1.719,2.987,-4.122,5.600,0.000
-3.097,-6.797,6.662,-2.766,0.048,5.899,-1.444,5.794,0.000
-1.182,-6.239,9.754,-0.997,1.771,8.337,1.171,5.417,0.000
-0.197,-6.087,12.025,0.153,3.219,10.010,3.521,4.432,0.000
-0.083,-6.257,13.249,0.565,4.409,10.887,5.472,2.987,0.000
-0.595,-6.685,13.443,0.265,5.481,11.142,6.936,1.302,0.000
-1.456,-7.394,12.788,-0.588,6.514,11.035,7.845,-0.438,0.000
-2.478,-8.453,11.516,-1.748,7.427,10.783,8.149,-2.152,0.000
-3.606,-9.876,9.803,-2.953,7.991,10.473,7.833,-3.876,0.000
-4.866,-11.525,7.753,-3.994,7.958,10.056,6.946,-5.707,0.000
-6.213,-13.097,5.452,-4.730,7.217,9.447,5.617,-7.688,0.000
-7.404,-14.187,3.040,-5.059,5.875,8.629,4.053,-9.701,0.000
-8.030,-14.431,0.712,-4.894,4.216,7.698,2.502,-11.476,0.000
-7.713,-13.662,-1.344,-4.173,2.589,6.834,1.205,-12.715,0.000
-6.360,-12.019,-3.015,-2.905,1.307,6.233,0.329,-13.261,0.000
-4.242,-9.900,-4.293,-1.193,0.577,6.052,-0.069,-13.173,0.000
-1.890,-7.797,-5.265,0.751,0.430,6.357,-0.056,-12.694,0.000
0.142,-6.083,-6.062,2.622,0.671,7.100,0.206,-12.124,0.000
1.514,-4.883,-6.779,4.080,0.931,8.134,0.515,-11.694,0.000
2.222,-4.059,-7.419,4.851,0.839,9.283,0.700,-11.490,0.000
2.540,-3.326,-7.903,4.821,0.209,10.400,0.663,-11.467,0.000
2.827,-2.420,-8.149,4.072,-0.884,11.374,0.392,-11.527,0.000
3.291,-1.242,-8.161,2.835,-2.185,12.121,-0.075,-11.611,0.000
3.869,0.092,-8.042,1.401,-3.416,12.573,-0.691,-11.728,0.000
4.295,1.318,-7.932,0.025,-4.396,12.698,-1.421,-11.920,0.000
4.313,2.170,-7.933,-1.142,-5.064,12.519,-2.225,-12.197,0.000
3.862,2.504,-8.069,-2.067,-5.414,12.105,-3.025,-12.502,0.000
3.136,2.333,-8.290,-2.809,-5.428,11.524,-3.705,-12.739,0.000
2.463,1.773,-8.507,-3.461,-5.047,10.798,-4.147,-12.804,0.000
2.110,0.967,-8.629,-4.097,-4.212,9.870,-4.282,-12.619,0.000
2.128,0.017,-8.591,-4.758,-2.934,8.625,-4.128,-12.137,0.000
2.327,-1.031,-8.372,-5.464,-1.359,6.975,-3.782,-11.339,0.000
2.383,-2.183,-7.995,-6.220,0.226,4.988,-3.378,-10.228,0.000
2.036,-3.449,-7.488,-6.998,1.488,2.956,-3.012,-8.807,0.000
1.275,-4.765,-6.846,-7.719,2.187,1.307,-2.690,-7.098,0.000
0.392,-5.925,-6.040,-8.266,2.285,0.402,-2.344,-5.190,0.000
-0.172,-6.624,-5.064,-8.524,1.955,0.330,-1.904,-3.287,0.000
-0.097,-6.596,-3.998,-8.444,1.500,0.839,-1.372,-1.674,0.000
0.601,-5.757,-3.024,-8.070,1.234,1.450,-0.849,-0.610,0.000
1.558,-4.247,-2.372,-7.542,1.356,1.660,-0.509,-0.196,0.000
2.249,-2.350,-2.208,-7.052,1.903,1.156,-0.515,-0.316,0.000
2.246,-0.385,-2.542,-6.776,2.775,-0.080,-0.953,-0.676,0.000
1.417,1.413,-3.189,-6.772,3.830,-1.789,-1.769,-0.921,0.000
-0.011,2.979,-3.807,-6.922,4.968,-3.567,-2.764,-0.774,0.000
-1.544,4.441,-3.985,-6.945,6.159,-5.027,-3.630,-0.127,0.000
-2.646,6.026,-3.393,-6.513,7.397,-5.912,-4.048,0.936,0.000
-2.993,7.884,-1.942,-5.413,8.644,-6.149,-3.831,2.197,0.000
-2.629,9.905,0.117,-3.674,9.793,-5.829,-3.029,3.397,0.000
-1.916,11.703,2.246,-1.591,10.688,-5.147,-1.921,4.347,0.000
-1.327,12.774,3.840,0.403,11.161,-4.317,-0.882,5.004,0.000
-1.235,12.731,4.495,1.910,11.066,-3.501,-0.188,5.486,0.000
-1.780,11.498,4.163,2.726,10.313,-2.802,0.099,6.008,0.000
-2.831,9.369,3.132,2.903,8.890,-2.291,0.103,6.740,0.000
-4.001,6.945,1.845,2.701,6.896,-2.059,0.003,7.681,0.000
-4.767,4.934,0.695,2.462,4.518,-2.189,-0.096,8.623,0.000
-4.712,3.864,-0.128,2.445,1.980,-2.691,-0.205,9.258,0.000
-3.790,3.853,-0.672,2.711,-0.513,-3.445,-0.390,9.343,0.000
-2.394,4.580,-1.130,3.124,-2.791,-4.218,-0.684,8.836,0.000
-1.139,5.496,-1.661,3.487,-4.681,-4.732,-1.017,7.927,0.000
-0.491,6.133,-2.220,3.708,-5.981,-4.744,-1.233,6.984,0.000
-0.519,6.317,-2.546,3.856,-6.480,-4.134,-1.189,6.394,0.000
-0.923,6.159,-2.311,4.057,-6.054,-2.996,-0.878,6.364,0.000
-1.247,5.889,-1.342,4.308,-4.760,-1.674,-0.489,6.751,0.000
-1.146,5.654,0.263,4.393,-2.872,-0.668,-0.346,7.076,0.000
-0.555,5.410,2.142,3.952,-0.817,-0.445,-0.738,6.731,0.000
0.282,4.939,3.796,2.674,0.962,-1.246,-1.756,5.262,0.000
0.945,3.994,4.778,0.490,2.163,-3.001,-3.235,2.576,0.000
1.071,2.511,4.901,-2.332,2.735,-5.352,-4.813,-1.018,0.000
0.553,0.737,4.358,-5.248,2.870,-7.784,-6.090,-4.917,0.000
-0.437,-0.817,3.648,-7.651,2.884,-9.789,-6.796,-8.427,0.000
-1.546,-1.586,3.353,-9.097,3.055,-11.012,-6.874,-11.003,0.000
-2.379,-1.174,3.895,-9.424,3.492,-11.316,-6.438,-12.399,0.000
-2.607,0.517,5.403,-8.722,4.131,-10.770,-5.653,-12.686,0.000
-2.096,3.217,7.695,-7.260,4.819,-9.607,-4.655,-12.151,0.000
-1.001,6.298,10.337,-5.416,5.455,-8.169,-3.567,-11.156,0.000
0.251,8.912,12.771,-3.624,6.053,-6.843,-2.571,-10.037,0.000
1.142,10.275,14.488,-2.286,6.697,-5.991,-1.922,-9.065,0.000
1.301,9.959,15.197,-1.672,7.401,-5.864,-1.890,-8.423,0.000
0.645,8.038,14.888,-1.863,8.009,-6.529,-2.637,-8.196,0.000
-0.638,5.038,13.766,-2.743,8.196,-7.846,-4.106,-8.367,0.000
-2.185,1.761,12.131,-4.063,7.601,-9.500,-6.012,-8.843,0.000
-3.596,-0.969,10.268,-5.510,6.007,-11.107,-7.924,-9.491,0.000
-4.565,-2.584,8.415,-6.802,3.478,-12.318,-9.429,-10.148,0.000
-5.011,-3.015,6.756,-7.758,0.364,-12.896,-10.283,-10.640,0.000
-5.103,-2.728,5.410,-8.335,-2.838,-12.758,-10.482,-10.837,0.000
-5.127,-2.472,4.421,-8.581,-5.651,-11.969,-10.215,-10.697,0.000
-5.250,-2.851,3.782,-8.490,-7.729,-10.690,-9.720,-10.255,0.000
-5.376,-3.984,3.465,-7.917,-8.871,-9.079,-9.102,-9.552,0.000
